migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/SHA256SUMS.txt,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/SHA256SUMS.txt,99a0b783221b0024790844cbcc7dfee783a56ef205d23ce1ac66dba004634748,13006,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/asymmetry_global_check.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/asymmetry_global_check.py,8f519e4b2fbd0dbf9d1659ba27c6d832e947a34d8c96f48cc113a3568fbf8bc1,1532,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/branch_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/branch_audit.py,c29a6d2983ec9e50eb81a855018c084bc60a63cde414babffd502332aeaf7967,4897,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/edge_weight_ground_switch.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/edge_weight_ground_switch.py,1679b252671d84884a2a4a25b63b61498b62f3a7d77e05d39f456ffdbccca7bc,1443,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/edge_weight_sensitivity.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/edge_weight_sensitivity.py,51c683f848369352351818594b91e9bbe5fb7718d464e3bfbfbfd27d6799758d,2567,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/floquet_conditioning_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/floquet_conditioning_audit.py,8ec21b53e8081f242ab249a5c911338055acbd766f84d69698f6507c90990d60,3367,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/make_resolved_figures.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/make_resolved_figures.py,4cbc229a21f49a5c947fcf2ed2cfd81ec1dbf68f8a1f9f9bdbb05f92f4e2ea53,11731,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/matched_symmetry_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/matched_symmetry_audit.py,f8f93a3a2aabfe771af0efaef102483ecff0de61a58ed5f0c2312b6089aa5b6b,6911,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/matched_symmetry_final.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/matched_symmetry_final.py,8f063bb649d87dd8916ce8d84eaac5c73e65e2986456c1baca4932d0e2a3e82c,1752,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/resolve_branch_topology.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/resolve_branch_topology.py,6058c7d2b56959e98eb5b954a5ed4616f30024996e5ab963521146d6644f5fc1,3644,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/shape_scaling_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/shape_scaling_audit.py,cfde0bcd4a006e03c37608d19035ac95320299a88136c00c7c368b8d77a5ee1c,3338,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/thermal_cluster_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/thermal_cluster_audit.py,8eac340b189490c273d3211664608eef4bec8aa1fe5d80d13e4a69660e636470,7232,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/triangle_branch_audit.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/triangle_branch_audit.py,769d45772e8188e3eba280e222b785a0c1445b8a1b3e7a66d556841fb69a8ae6,3204,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/triangle_ground_switch.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/triangle_ground_switch.py,c3211a2020414a0984c2dd642ad09367cb803e91c3165ba771f134565fe9423c,2775,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/vector_mode_map.py,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/audit_scripts/vector_mode_map.py,43c8229a9b1edd499f89686b306cecfcbea5e949e4d396ced24247476a4dd9ec,3067,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/config/canonical_unguided.json,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/config/canonical_unguided.json,7360c00cf0f60c3a800dbc74629dd811a2335109dc804980f35556430423e2be,2234,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/CANONICAL_BASELINE_DEPENDENCY.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/CANONICAL_BASELINE_DEPENDENCY.csv,3921a9facbecb0f198c14b0fa559fa338f2fe41c76e0353a18dd51dba5308632,1755,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/asymmetry_global_check.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/asymmetry_global_check.csv,63ab8ddda974801d45062cb1772d10bddd2d03d5c09a2563ea904edd855b10e3,708,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_shape_branch_connectivity.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_shape_branch_connectivity.csv,c254d5a74f03cbdef7f09a4c64011348db06274f9bdf408b1fd2765dd0449ab6,24171,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_shape_prepared_endpoint_check.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_shape_prepared_endpoint_check.csv,a5e11bc3971114368b191b8fdfe49cdcb652875268449c84a984e26b551173e4,4901,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_triangle_stationary_check.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/baseline_triangle_stationary_check.csv,ad0b14d854265ac7a0d390b2759509357537ad661035ebbe4abe79e8b17669e4,1385,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_family_continuation.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_family_continuation.csv,02415c64857c93945889fff43a78f678ae2a8aaadd4fe8100a23d637fbb59764,9659,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_family_summary.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_family_summary.csv,0871709658d8ca369dd21a0584bf590c1cf2a8e2efc260f80b244255602d7d6d,2573,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_followed_thresholds.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/branch_followed_thresholds.csv,80207e27baa7feb317dd95891d99435d2a57a7bd5a737eeb7e5a0d2c4d292603,1756,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/edge_weight_ground_switch.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/edge_weight_ground_switch.csv,f3a8d30d4a46550eae49d4056d2795875430d6803f76a1742eee90d151e0070a,334,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/floquet_conditioning_check.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/floquet_conditioning_check.csv,2d9ea344f79c7a3b7f8b1ee23477311a1dee0c59eb42915220b72afb898d214d,560,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/free_cusp_like_point.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/free_cusp_like_point.csv,5e67c8c59e9d883997f506aa67bc2fa9353d984355cd8b7e6bde81c1655dd33e,301,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/free_fold_nondegeneracy.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/free_fold_nondegeneracy.csv,7b3a007338abbe2aca3cf8b482c056a4a48f09b8404ee03407fc4f0750e83607,118445,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/highT_dt_pairwise_z.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/highT_dt_pairwise_z.csv,98bc5249229ea0d33c5929ad7a274742c98c325ac966ad3dc37c47301a27adc9,496,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/initial_state_memory_loss.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/initial_state_memory_loss.csv,c92faf5a93f099c5bd692b0a8957e93d9e5083641793af09f3822feb985b78a2,1415,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/late_block_drift_two_seed.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/late_block_drift_two_seed.csv,e86bbbd0e479ea2d3e597dfab22ff320f8bd03c40ffec7c39bced3a6d88968d7,3675,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/matched_symmetry_final.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/matched_symmetry_final.csv,2aef9c57787f0aa0eee6848de1fdcc3223fb6161ea588c93aed6c5c5c54c5313,1660,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/matched_symmetry_final_contracts.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/matched_symmetry_final_contracts.csv,e7d84591f0b92febcb6bcd45980b6b6684cf47c48da5b8d6a967091e4c6c4169,280,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/measurement_length_sensitivity.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/measurement_length_sensitivity.csv,76bfc9c0790f77b5f1a5598b025ca0939f891b9cc4ed1abd30f6d261684eee90,8344,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_force_direction_scan.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_force_direction_scan.csv,fb274bbb7efcd99ed9f629155f94c4c711af0b41640ba383f8f1fbba02c2d9f9,1923,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_gamma_sweep.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_gamma_sweep.csv,38eafdfd2d2d035faed0f7f815f5aaca87e64fca8fdfb302ae18b593eb2bc900,951,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_gsfe_parameter_sensitivity.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_gsfe_parameter_sensitivity.csv,1c54e70a7cb921cdedee4b39aa5df5ffd688814fa93cee953ef9d6e050557e55,2586,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_phase_preparation_sweep.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/redteam_phase_preparation_sweep.csv,f36726f1e688ee58942cef301fa8dc11c9dc26c277da771546ed69521a71aa82,17477,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/shape_scaling_extended.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/shape_scaling_extended.csv,2deaacd57ebb582c817cd5c395f0fc6a198ce516372157933667a4cae0b4cdf0,6755,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/shape_scaling_metrics.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/shape_scaling_metrics.csv,83810cfce0b829965ad2ef48f4cc9c250305a59decd2a75ac436acf6b4ea4b75,1526,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_current_two_seed_pooled.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_current_two_seed_pooled.csv,728954c7ca271e58840548bcdade21e79c1bc1956d8a36fddc45c802d42e29d9,2567,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_sign_target_bootstrap.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_sign_target_bootstrap.csv,34e9f08eab5a519a73c4f239edc6b308a8777355ee1c3db7d8dfa550d9b6bc6e,474,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_thermal_bootstrap_50k.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/stationary_thermal_bootstrap_50k.csv,f08ef0ad8135ef4c6293a8561648310a0cb66650c169125be2c673093385c225,951,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/thermal_stationary_canonical.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/thermal_stationary_canonical.csv,2467b8258a41e0e3c9d8c8a2b0fc101986dac8f523a5aa3fc0eeccf9195910f3,3598,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/thermal_stationary_series_N500.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/thermal_stationary_series_N500.csv,c13fb88c3d084b86c5fac9b1c354d6edb66ef1825c4cf68e2d0ba91b6e7bd7c9,4230,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/triangle_branch_families.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/triangle_branch_families.csv,1d0ff061405bb35eb03cb4c4d82e5bf55b724d41fc82c07196f269076e536480,1581,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/triangle_ground_switch.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/triangle_ground_switch.csv,b2908ab9f20c3fffe2ef96e4d51eb8c8c758db938d60186f80380c8485393c0d,2899,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/vector_mode_map_F0_period.csv,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/canonical/vector_mode_map_F0_period.csv,fe9365f60cafa029fdf414cddf51ed490f7f98cd34cc2b967e706ab0c09cfcc1,9433,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.02_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.02_N500_C160_orbit_seed2026091900.npz,a96eac87ba714d33b79fab5310d06e81a6542551ed93feec211f43d4b42b5de5,1214402,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.04_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.04_N500_C160_orbit_seed2026091900.npz,819cff0882443a6e8e6577b0b99bb54ce4e000a047e776f0c3d51cff59e4d92f,1224223,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.06_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.06_N500_C160_orbit_seed2026091900.npz,8b64e74a7207a10b1588cbee6b3d1a04a70210c054e7c248a966d6176a7de3d8,1229331,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.10_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.10_N500_C160_orbit_seed2026091900.npz,5fe48ee8eccddd9e238cc6070efadbdf7eeb03cc4a57cb0e40f3972e56a13b6c,1235001,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.16_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.16_N500_C160_orbit_seed2026091900.npz,4eb331c36b666348f6f1d45305fcfbdcfb81aecc4daf4e2c75449b8407ece79a,1239269,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.24_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.24_N500_C160_orbit_seed2026091900.npz,580ebcb9d5b683de81ed77851cd33e3314059fb123c556c8f8017080b0e1a270,1241968,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.32_N500_C160_orbit_seed2026091900.npz,janus_n17_repro_release/Janus_MoSSe_Current_ReproducibilityRelease_v2/data/raw_thermal_stationary/cycles_T0.32_N500_C160_orbit_seed2026091900.npz,284062d5defea74e83058d288c719f47c20be4cf4726cc92eaf1514cce3f137c,1242680,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
